duplicate_id,event_date,duplicate_mrn,original_mrn,source,department_id,department_name,service_line,contributory_factor_type,contributory_factors,primary_category,status,resolution_type,days_to_resolution,assigned_analyst,facility,patient_age_group,duplicate_score,investigation_time_minutes
871,2025-03-08,19475792,26234998,Internal Registration,5,Laboratory,Ancillary,Data Entry Error,Incorrect address entry,Address,Pending Review,Pending,9,Kriste Dobrowolski,ST VINCENT'S MEDICAL CENTER,Adult,100,23
872,2025-11-30,5214030,67643387,Self-schedule,2,Emergency Department,Emergency,Data Entry Error,Incorrect address entry,Address,Resolved,KND,7,Ricard Cairns,PARKVIEW ADVENTIST MEDICAL CENTER,Adult,62,7
873,2025-10-06,84662668,74296396,Self-schedule,1,Primary Care,Ambulatory,Workflow Issue,Skipped duplicate search,Workflow,Resolved,KND,9,Barbara Burgane,BEAVER DAM COMMUNITY HOSPITALS INC,Adult,87,45
874,2026-02-15,89191732,84835519,Call Center,6,Radiology,Ancillary,Registration Information,Duplicate registration attempt,Registration Process,Escalated,Pending,24,Skell Manilo,MYMICHIGAN MEDICAL CENTER ALPENA,Senior,95,24
875,2024-09-25,62512345,71694515,Patient Portal,6,Radiology,Ancillary,Patient Input Error,Incorrect patient information,Other,Resolved,No Action Required,12,Laural Duesbury,"ST. VINCENT SETON SPECIALTY HOSPITAL, INC.",Adult,74,42
876,2024-08-06,74192950,65533982,Internal Registration,6,Radiology,Ancillary,Data Entry Error,DOB typo,Date of Birth,Resolved,KND,6,Layney Cassel,"LAKE REGION MEDICAL CENTER, P.C.",Adult,66,25
877,2025-04-21,38403774,92362010,Internal Registration,4,Specialty Clinics,Ambulatory,Data Entry Error,Transposed first/last name,Patient Name,Resolved,KND,7,Kikelia Ellson,GRAHAM HOSPITAL ASSOCIATION,Pediatric,88,46
878,2023-11-25,90360628,3017760,Self-schedule,5,Laboratory,Ancillary,Data Entry Error,Name typo,Patient Name,Resolved,No Action Required,3,Zea Averall,CLARK MEMORIAL HOSPITAL,Senior,83,22
879,2025-11-15,14572582,70170590,Emergency Department,4,Specialty Clinics,Ambulatory,Workflow Issue,Registration workflow deviation,Workflow,In Progress,Pending,13,Dalli Wase,NAZ HOSPITALISTS INC,Adult,59,30
880,2026-05-03,90282454,80028118,Emergency Department,3,Urgent Care,Ambulatory,System Issue,Interface mapping error,System/Interface,Resolved,Split,14,Sena Heinert,BOOKER HOSPITAL DISTRICT,Adult,94,160
881,2026-04-17,59088213,56677962,Emergency Department,1,Primary Care,Ambulatory,System Issue,Interface mapping error,System/Interface,Pending Review,Pending,10,Raye Cicculini,AUSTIN HOSPITAL PHYSICIANS PA,Adult,96,9
882,2025-03-22,35746741,12688138,Referral,7,Inpatient,Inpatient,Data Entry Error,Incorrect address entry,Address,Resolved,KND,2,Fritz Armytage,HOSPITAL DEVELOPMENT CO,Senior,48,6
883,2024-09-01,30690847,9664269,Patient Portal,8,Behavioral Health,Behavioral Health,Registration Information,Duplicate registration attempt,Registration Process,Resolved,Split,5,Anthe Binder,MICHIGAN ACADEMIC HOSPITALIST GROUP,Adult,79,10
884,2024-09-03,22431189,82081374,Call Center,7,Inpatient,Inpatient,Data Entry Error,DOB typo,Date of Birth,Resolved,Merge,2,Alejoa Gatfield,GIBSON GENERAL HOSPITAL DME,Senior,86,51
885,2025-06-30,86976824,57345027,Patient Portal,8,Behavioral Health,Behavioral Health,System Issue,System duplicate creation,System/Interface,Resolved,Split,9,Roddie Keaysell,VA MEDICAL CENTER,Adult,99,22
886,2025-10-21,25182221,99417097,Self-schedule,5,Laboratory,Ancillary,System Issue,Data synchronization issue,System/Interface,Resolved,Split,9,Kellen Settle,"HOSPITALIST MEDICINE PHYSICIANS OF ALABAMA-TCG, INC.",Senior,90,5
887,2024-03-30,1215472,9875284,Call Center,1,Primary Care,Ambulatory,Data Entry Error,DOB typo,Date of Birth,Resolved,No Action Required,3,Maribel Troillet,NORTHWESTERN MEMORIAL HOSPITAL,Adult,98,21
888,2026-06-28,11442688,41429589,Self-schedule,5,Laboratory,Ancillary,Data Entry Error,DOB typo,Date of Birth,Resolved,KND,10,Glen Bartolomeotti,UNION HOSPITAL DISTRICT,Senior,96,59
889,2026-04-25,58070257,67639287,Internal Registration,3,Urgent Care,Ambulatory,System Issue,Interface mapping error,System/Interface,Resolved,Split,2,Glory Shawdforth,SOUTHEASTERN REGIONAL MEDICAL CENTER,Adult,91,60
890,2024-01-07,86443516,40464739,Self-schedule,1,Primary Care,Ambulatory,Data Entry Error,Incorrect address entry,Address,Pending Review,Pending,5,Kristopher Swinerd,HMH HOSPITALS CORPORATION,Adult,86,46
891,2026-04-13,19106263,22319251,Internal Registration,2,Emergency Department,Emergency,Data Entry Error,Name typo,Patient Name,Resolved,No Action Required,4,Bellanca Cattle,"MARYMOUNT HOSPITAL, INC.",Pediatric,91,31
892,2024-09-15,72126079,80371804,Internal Registration,7,Inpatient,Inpatient,Data Entry Error,DOB typo,Date of Birth,Resolved,Merge,6,Kory Doige,"MILAN MEDICAL CENTER, P.C.",Senior,73,21
893,2024-07-09,35888830,24244461,Internal Registration,8,Behavioral Health,Behavioral Health,Patient Input Error,Incorrect patient information,Other,Resolved,Split,7,Nydia Byles,J. ARTHUR DOSHER MEMORIAL HOSPITAL,Adult,92,24
894,2025-08-02,79819793,90088276,Emergency Department,1,Primary Care,Ambulatory,Data Entry Error,Name typo,Patient Name,Resolved,KND,14,Persis Metzel,BHC PINNACLE POINTE HOSPITAL,Adult,93,11
895,2025-06-11,36287890,3488479,Internal Registration,6,Radiology,Ancillary,Data Entry Error,Transposed first/last name,Patient Name,In Progress,Pending,24,Leigh Zima,NOT-FOR-PROFIT HOSPITAL CORPORATION,Adult,84,30
896,2025-04-14,12774682,16529978,Referral,5,Laboratory,Ancillary,Data Entry Error,Name typo,Patient Name,Resolved,Split,3,Inesita Gilbane,GRUPO REUMATOLOGIA HOSPITAL MUNICIPAL SJ,Adult,83,70
897,2025-07-19,35206614,37996040,Internal Registration,4,Specialty Clinics,Ambulatory,Data Entry Error,Transposed first/last name,Patient Name,Resolved,Merge,10,James Stonebanks,CONWAY HOSPITAL COMMUNITY SERVICES,Adult,76,37
898,2023-09-14,19490299,67691379,Call Center,2,Emergency Department,Emergency,System Issue,System duplicate creation,System/Interface,Resolved,Split,5,Shaw Hrishchenko,COUNTY OF KIOWA HOSPITAL DISTRICT,Pediatric,89,23
899,2026-04-29,81349457,70115938,Patient Portal,7,Inpatient,Inpatient,Data Entry Error,Transposed first/last name,Patient Name,Resolved,Merge,12,Renelle Vautin,THE MILTON S HERSHEY MEDICAL CENTER PHYSICIANS GROUP,Adult,88,61
900,2026-03-29,27059842,10345721,Call Center,5,Laboratory,Ancillary,Registration Information,Incomplete demographics,Demographics/Registration,Resolved,Merge,1,Alli Beagrie,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ST. AUGUSTINE, LLC",Senior,80,56
901,2026-01-03,43904864,37654547,Internal Registration,7,Inpatient,Inpatient,Workflow Issue,Skipped duplicate search,Workflow,Resolved,KND,15,Lorena Adamou,UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,Adult,90,56
902,2024-07-22,6684830,52860638,Call Center,5,Laboratory,Ancillary,Data Entry Error,Incorrect address entry,Address,Resolved,No Action Required,11,Danna Gebhardt,FAYETTE MEMORIAL HOSPITAL ASSOCIATION INC,Adult,98,9
903,2025-06-19,52402568,37314610,Self-schedule,7,Inpatient,Inpatient,Data Entry Error,Incorrect address entry,Address,Resolved,Split,3,Jimmie Aldous,MONTEFIORE MEDICAL CENTER,Adult,66,21
904,2024-10-13,44502399,52697086,Self-schedule,2,Emergency Department,Emergency,Data Entry Error,Transposed first/last name,Patient Name,Resolved,Merge,9,Ashlee Beale,ST. CLOUD HOSPITAL,Adult,100,20
905,2024-10-19,80470975,90925616,Internal Registration,6,Radiology,Ancillary,Data Entry Error,DOB typo,Date of Birth,Resolved,Split,9,Garret Brooking,SOUTHWESTERN STATE HOSPITAL,Adult,69,21
906,2025-05-14,10940048,98110803,Self-schedule,1,Primary Care,Ambulatory,Data Entry Error,DOB typo,Date of Birth,Resolved,No Action Required,7,Camel Eldritt,ST. BARNABAS HOSPITAL,Adult,74,71
907,2024-09-29,55760260,39111156,Call Center,6,Radiology,Ancillary,Data Entry Error,DOB typo,Date of Birth,Resolved,Split,13,Janie Shellsheere,NORTH KANSAS CITY HOSPITAL,Senior,75,23
908,2024-05-19,34418942,81445530,Internal Registration,7,Inpatient,Inpatient,System Issue,System duplicate creation,System/Interface,Resolved,KND,11,Madel Perigeaux,NEW YORK PREBYSTERIAN MEDICAL CENTER,Adult,78,17
909,2024-02-16,64694843,48429408,Emergency Department,6,Radiology,Ancillary,Patient Input Error,Incorrect patient information,Other,Resolved,No Action Required,6,Sheree Bengtson,"HASKELL REGIONAL HOSPITAL, INC.",Senior,72,24
910,2025-01-31,47368640,89491417,Internal Registration,3,Urgent Care,Ambulatory,Data Entry Error,Name typo,Patient Name,In Progress,Pending,20,Guillemette Kroch,ALPHA HOSPITALIST SERVICES,Adult,80,16
911,2024-05-30,48035275,77097213,Emergency Department,2,Emergency Department,Emergency,Data Entry Error,DOB typo,Date of Birth,Resolved,KND,3,Ugo Yardley,SEQUOYAH COUNTY-CITY OF SALLISAW HOSPITAL AUTHORITY,Senior,88,18
912,2024-04-18,59060224,9398337,Self-schedule,1,Primary Care,Ambulatory,System Issue,Data synchronization issue,System/Interface,Resolved,No Action Required,10,Worthington Arrow,KENNEWICK GENERAL HOSPITAL,Adult,92,16
913,2026-03-05,85736326,10258105,Referral,8,Behavioral Health,Behavioral Health,Data Entry Error,Incorrect address entry,Address,Resolved,Merge,2,Dukie Yakubovich,OAK VALLEY HOSPITAL DISTRICT,Adult,81,20
914,2025-07-22,41985473,77107051,Internal Registration,7,Inpatient,Inpatient,Data Entry Error,Transposed first/last name,Patient Name,Resolved,KND,8,Brit Blakeley,ELBERT MEMORIAL HOSPITAL,Adult,52,57
915,2026-01-18,6985419,39162660,Self-schedule,1,Primary Care,Ambulatory,Registration Information,Incomplete demographics,Demographics/Registration,Resolved,KND,11,Clarance Bowling,COLUMBIA MEMORIAL HOSPITAL,Adult,69,70
916,2023-12-07,2409506,47169888,Call Center,4,Specialty Clinics,Ambulatory,Data Entry Error,Incorrect address entry,Address,Resolved,KND,9,Koralle Valasek,STATEN ISLAND UNIVERSITY HOSPITAL,Adult,94,63
917,2025-05-21,59651667,31743295,Referral,3,Urgent Care,Ambulatory,Registration Information,Incomplete demographics,Demographics/Registration,Resolved,Merge,1,Dorena O'Heneghan,MINNEAPOLIS CHILDRENS HOSPITAL,Pediatric,94,11
918,2025-04-09,78586368,2974363,Internal Registration,5,Laboratory,Ancillary,Data Entry Error,Transposed first/last name,Patient Name,Resolved,KND,8,Lydie Karpeev,DLP MARQUETTE GENERAL HOSPITAL LLC,Pediatric,80,7
919,2024-05-20,12658263,55278382,Internal Registration,8,Behavioral Health,Behavioral Health,Data Entry Error,Name typo,Patient Name,Resolved,KND,7,Neill Tyre,MIAMI COUNTY MEDICAL CENTER INC.,Senior,99,16
920,2023-12-09,21154912,6307446,Internal Registration,5,Laboratory,Ancillary,Data Entry Error,Incorrect address entry,Address,Resolved,KND,7,Rowen Kempston,JOHN T. MATHER MEMORIAL HOSPITAL,Adult,86,63
921,2024-02-28,50798329,49559229,Internal Registration,6,Radiology,Ancillary,Data Entry Error,Name typo,Patient Name,Resolved,Merge,4,Moe Elliot,SWEDISHAMERICAN HOSPITAL,Pediatric,95,49
922,2023-09-21,3548399,63472187,Self-schedule,5,Laboratory,Ancillary,System Issue,Interface mapping error,System/Interface,Resolved,No Action Required,1,Marna Jovanovic,FANNIN COUNTY HOSPITAL AUTHORITY,Adult,99,35
923,2024-07-09,30639908,40348428,Emergency Department,7,Inpatient,Inpatient,Workflow Issue,Registration workflow deviation,Workflow,Resolved,KND,1,Norton Ransfield,BOARD OF TRUSTEES OF HOWARD COMMUNITY HOSPITAL,Pediatric,93,48
924,2025-10-22,31127737,62736642,Emergency Department,2,Emergency Department,Emergency,Registration Information,Duplicate registration attempt,Registration Process,Resolved,KND,9,Melisandra Moggan,WEST WHARTON COUNTY HOSPITAL DISTRICT,Pediatric,92,7
925,2026-06-22,73920263,29906555,Internal Registration,4,Specialty Clinics,Ambulatory,Data Entry Error,Name typo,Patient Name,Resolved,Merge,5,Carlotta Akehurst,NAVAL MEDICAL CENTER PORTSMOUTH,Pediatric,67,20
926,2025-02-07,33246069,32842748,Referral,8,Behavioral Health,Behavioral Health,Workflow Issue,Registration workflow deviation,Workflow,Resolved,Merge,2,Bobbette Sutheran,MYMICHIGAN MEDICAL CENTER SAULT,Pediatric,76,74
927,2026-04-22,31200087,88912236,Internal Registration,4,Specialty Clinics,Ambulatory,System Issue,System duplicate creation,System/Interface,Resolved,No Action Required,1,Burl Bisterfeld,"SAINT JOSEPH HOSPITAL, INC",Adult,86,75
928,2024-08-08,63342324,87106945,Self-schedule,6,Radiology,Ancillary,Data Entry Error,Name typo,Patient Name,Resolved,No Action Required,14,Kerr Peachman,OZARKS MEDICAL CENTER,Adult,91,19
929,2025-12-02,88973963,95114342,Emergency Department,5,Laboratory,Ancillary,Patient Input Error,Guardian entered own DOB,Date of Birth,In Progress,Pending,12,Davidde Rappport,COASTAL PLUS MEDICAL CENTER INC,Adult,88,7
930,2024-03-21,14420497,62539726,Internal Registration,6,Radiology,Ancillary,System Issue,Interface mapping error,System/Interface,Resolved,Split,11,Charmain Killeley,ST. CLOUD HOSPITAL,Adult,81,12
931,2026-06-15,16666940,69485414,Registration Kiosk,8,Behavioral Health,Behavioral Health,Data Entry Error,Name typo,Patient Name,Resolved,KND,9,Sara-ann Dootson,NYU LANGONE HOSPITALS,Adult,87,12
932,2024-07-16,54808786,9300167,Internal Registration,3,Urgent Care,Ambulatory,Data Entry Error,Incorrect address entry,Address,Resolved,KND,3,Shannah Heenan,"FORT WORTH OSTEOPATHC HOSPITAL, INC.",Senior,88,44
933,2024-09-17,47182316,37598712,Internal Registration,6,Radiology,Ancillary,System Issue,System duplicate creation,System/Interface,Resolved,Split,7,Kelvin Sames,LINCOLN MENTAL AND MEDICAL CENTER,Pediatric,91,24
934,2025-11-06,17339544,29796279,Self-schedule,1,Primary Care,Ambulatory,Data Entry Error,DOB typo,Date of Birth,Resolved,Split,5,Glennis Rackham,MID - FLORIDA OB / GYN HOSPITALIST PHYSICIAN SERVICES LLC,Pediatric,91,16
935,2024-05-08,71840649,87978924,Internal Registration,4,Specialty Clinics,Ambulatory,Data Entry Error,Incorrect address entry,Address,Resolved,Split,15,Lion Bachman,SARATOGA HOSPITAL,Pediatric,77,22
936,2026-01-16,16115146,45729100,Internal Registration,7,Inpatient,Inpatient,Workflow Issue,Registration workflow deviation,Workflow,Resolved,Merge,7,Murry Silverman,PARMA COMMUNITY GENERAL HOSPITAL ASSOCIATION,Adult,96,21
937,2025-03-29,10529986,13806191,Patient Portal,4,Specialty Clinics,Ambulatory,Data Entry Error,DOB typo,Date of Birth,Resolved,KND,12,Gayel Cusick,ATLANTIC COAST MEDICAL CENTER PC,Adult,82,13
938,2023-10-12,63057893,32351495,Internal Registration,6,Radiology,Ancillary,Registration Information,Missing insurance information,Insurance Information,Resolved,KND,3,Hildagarde Edgcombe,DECATUR HOSPITAL AUTHORITY,Senior,94,19
939,2025-04-29,17020005,71155171,Self-schedule,7,Inpatient,Inpatient,Registration Information,Missing insurance information,Insurance Information,Resolved,KND,15,Del Mullinder,GENERAL LEONARD WOOD ARMY COMMUNITY HOSPITAL,Senior,84,16
940,2026-04-03,45046003,34024252,Self-schedule,2,Emergency Department,Emergency,Data Entry Error,Transposed first/last name,Patient Name,Resolved,KND,12,Giraud O'Hara,"COMMUNITY HOSPITALIST, LLC",Adult,84,5
941,2024-04-23,36564247,51199457,Patient Portal,4,Specialty Clinics,Ambulatory,Data Entry Error,Incorrect address entry,Address,Resolved,Split,13,Elisabet Pimme,"UWHARRIE MEDICAL CENTER, PA",Adult,99,16
942,2024-10-27,39060010,30526292,Self-schedule,4,Specialty Clinics,Ambulatory,Data Entry Error,DOB typo,Date of Birth,Resolved,No Action Required,15,Clareta Normandale,ASCENSION BORGESS HOSPITAL,Adult,74,21
943,2024-05-16,33485785,77490056,Patient Portal,2,Emergency Department,Emergency,System Issue,Data synchronization issue,System/Interface,Resolved,Merge,6,Blanche Swallwell,UNIVERSITY HOSPITALS LABORATORY SERVICES FOUNDATION,Adult,68,73
944,2025-07-22,27226556,38032786,Patient Portal,3,Urgent Care,Ambulatory,Data Entry Error,Incorrect address entry,Address,Resolved,Merge,13,Patrica Toten,WEATHERFORD HOSPITAL AUTHORITY,Adult,98,66
945,2025-05-24,58424891,30168276,Internal Registration,8,Behavioral Health,Behavioral Health,Data Entry Error,Incorrect address entry,Address,In Progress,Pending,15,Merwyn Krystek,ELECTRA HOSPITAL DISTRICT,Adult,93,72
946,2025-06-16,3741183,4578278,Emergency Department,2,Emergency Department,Emergency,Data Entry Error,DOB typo,Date of Birth,Resolved,Merge,1,Catherine Preuvost,THE MEMORIAL HOSPITAL,Senior,78,186
947,2023-10-12,80834291,80798025,Patient Portal,3,Urgent Care,Ambulatory,Registration Information,Missing insurance information,Insurance Information,Resolved,Merge,15,Ermin Mustchin,MCHS HOSPITALS INC,Adult,75,48
948,2024-02-27,30876262,41481340,Call Center,8,Behavioral Health,Behavioral Health,Patient Input Error,Incorrect patient information,Other,Resolved,KND,2,Mariquilla Leaming,ADVENTIST GLENOAKS HOSPITAL,Pediatric,60,7
949,2024-10-10,61991437,46781875,Patient Portal,5,Laboratory,Ancillary,Data Entry Error,Name typo,Patient Name,In Progress,Pending,26,Curt Rouf,"RAINELLE MEDICAL CENTER, INC.",Adult,80,7
950,2023-09-03,20459031,26242793,Internal Registration,1,Primary Care,Ambulatory,Data Entry Error,Incorrect address entry,Address,Resolved,No Action Required,12,Bert Creese,IMPERIAL HOSPITAL SUGAR LAND LLC,Adult,93,5
951,2024-04-25,41624404,98536714,Emergency Department,6,Radiology,Ancillary,Workflow Issue,Skipped duplicate search,Workflow,Resolved,No Action Required,8,Carin Gourlie,COMMUNITY HOSPITAL GROUP INC,Adult,79,7
952,2025-03-22,68647621,47145974,Internal Registration,2,Emergency Department,Emergency,Workflow Issue,Skipped duplicate search,Workflow,Resolved,Split,6,Tyne Bullier,HASKELL COUNTY HOSPITAL FOUNDATION,Adult,99,23
953,2025-04-12,3186017,89978675,Internal Registration,2,Emergency Department,Emergency,Data Entry Error,Name typo,Patient Name,Resolved,No Action Required,12,Kathy Becks,"HARRIS REGIONAL HOSPITAL, INC.",Adult,82,73
954,2026-05-23,73585275,65910192,Patient Portal,6,Radiology,Ancillary,Registration Information,Missing insurance information,Insurance Information,Resolved,Split,15,Romonda Whitaker,"ST. CLARE MEMORIAL HOSPITAL, INC",Adult,94,90
955,2026-05-29,76207250,4129854,Self-schedule,8,Behavioral Health,Behavioral Health,Data Entry Error,Incorrect address entry,Address,In Progress,Pending,1,Amalea Tillyer,WINCHESTER MEDICAL CENTER,Senior,87,32
956,2025-04-03,96966364,90906259,Internal Registration,5,Laboratory,Ancillary,System Issue,Data synchronization issue,System/Interface,Resolved,No Action Required,12,Griffin McGlue,CASA GRANDE COMMUNITY HOSPITAL,Adult,89,8
957,2024-10-21,11978386,45770869,Self-schedule,4,Specialty Clinics,Ambulatory,Data Entry Error,Transposed first/last name,Patient Name,Resolved,Merge,4,Shirlee Quantick,UMC URGENT MEDICAL CENTER P.C.,Pediatric,83,52
958,2025-05-30,31839923,23805564,Internal Registration,8,Behavioral Health,Behavioral Health,Data Entry Error,DOB typo,Date of Birth,Resolved,Split,1,Kristel Ronchka,MARYVIEW HOSPITAL,Adult,87,60
959,2025-07-22,58709779,9515895,Internal Registration,4,Specialty Clinics,Ambulatory,Data Entry Error,Incorrect address entry,Address,In Progress,Pending,10,Tawnya Prangle,HANCOCK REGIONAL HOSPITAL,Adult,82,19
